material,thickness_mm,has_crack,mean_amplitude,std_amplitude,max_amplitude,signal_energy,rms_amplitude,envelope_max,envelope_mean,envelope_std,kurtosis,skewness,dominant_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,early_energy,mid_energy,late_energy,snr_estimate,early_to_late_ratio,sample_id,crack_size_mm,crack_depth_ratio,crack_orientation_degrees
Iron,22.792516273295988,0,0.06557447248512079,0.1434289816953336,0.8443785440688242,10.286797160693329,0.1434349829064955,0.9686721259400981,0.10370826852900811,0.17430054817450133,21.073679542970176,0.09627347416381295,42000.0,143490.46299037544,176956.94603808172,1.6394761439437007,0.28419393059486603,9.679656682772379,0.32294654732608336,2.4777438726080847,0.8800030003352589,iron_intact_0,,,
Iron,46.231551343872034,0,0.062431999383858794,0.13530894452719058,0.7762714418841442,9.154294294248945,0.13530923319750907,0.8954071727251331,0.09849440633572368,0.16403014823295983,19.273664879886844,-0.044401523295595144,38000.0,148053.98525384665,183561.6959337216,1.5725939172705152,0.30078849901582305,8.639297116667572,0.2142086785655488,2.454363609945406,1.4041844664280512,iron_intact_1,,,
Iron,26.30081444639825,0,0.06417297820917843,0.14338424993384674,0.8255377910785772,10.279534597437557,0.14338434082868015,0.9369492275109903,0.10148094226829034,0.1755506449080065,20.412060761949068,0.04758902587947487,40000.0,143641.84084739164,180253.14515969311,1.6041712392932925,0.3001959778872948,9.744032053701117,0.23530656584914547,2.5260716744356726,1.2757654118319408,iron_intact_2,,,
Iron,3.836363087357574,0,0.06671366395325949,0.15106648748275275,0.9179057336883544,11.410995220921691,0.15106948878527188,1.0425705654988158,0.10416149259956241,0.18652605385506701,21.67447736863941,-0.2474817274521052,40000.0,137876.65578932216,173328.61617521397,1.6766668031428693,0.2803694173469343,10.871250208277324,0.2593755952974339,2.7911458028691647,1.0809398510504666,iron_intact_3,,,
Iron,36.028088299584255,0,0.06336199434652437,0.1376462841283647,0.8079809707417456,9.473345939175184,0.13764698281600787,0.9209739746565445,0.09990175063577277,0.16703247510625754,20.24176762794778,0.013142114186237555,44000.0,140514.73948624922,172775.36896950123,1.721621000508693,0.2637031130420653,8.949429381784974,0.26021344434814375,2.3787275538991257,1.0134107932150218,iron_intact_4,,,
Iron,19.52283048888448,0,0.06903523518759476,0.14821155775386036,0.8902678670239333,10.983495490506062,0.1482126545913409,0.9697701968482292,0.10838041537637931,0.17936431346466872,20.09976187581819,0.08506990877455825,40000.0,147444.2729886997,182132.33535998606,1.6770787303785561,0.3113386102774509,10.370311409726323,0.3018454705022904,2.512095099586711,1.0314503303937719,iron_intact_5,,,
Iron,18.91082317241172,0,0.06479538545707655,0.14354690461684214,0.8374682925492039,10.305656363470913,0.14356640528668893,0.9322032635847116,0.10183892027922059,0.17562747284200245,20.240416466337223,-0.043619468017321195,38000.0,138496.511666999,172076.3456426887,1.5138560704960264,0.22174547494860694,9.828628408853204,0.25528247966910483,2.6331447866787827,0.8686278636749052,iron_intact_6,,,
Iron,36.08542408472821,0,0.06450834588442618,0.13751145345396634,0.8045199881361389,9.455136696163876,0.1375146297392672,0.8954452262480426,0.10107560877482762,0.1661405335088442,19.354687452121528,-0.18870295012561802,38000.0,143030.7559292749,179111.22801687897,1.4614130733465345,0.3062705983241437,8.863526230202439,0.2853398676372926,2.600281035792841,1.0733536847134768,iron_intact_7,,,
Iron,3.9420732707157256,0,0.06881607246061146,0.1535315286972236,0.9240422528027965,11.788533962256478,0.1535482592689118,1.0223298742486586,0.10776984587799421,0.18849899721309368,21.160659074830026,0.06629700195983212,38000.0,138328.53584350203,174933.67301583264,1.5667612334740944,0.2962830865464682,11.177284188442023,0.3149666872679879,2.8536395279680455,0.9406807085422884,iron_intact_8,,,
Iron,49.54584136404241,0,0.06125051106372562,0.1355366667015985,0.8161026908641625,9.187297654684158,0.13555292438515784,0.9245915694095277,0.09629963031228984,0.1656960054941695,20.717766830328795,-0.3226960335641593,36000.0,137886.24914353958,174659.98149161504,1.479842426736973,0.2689018008852486,8.6726393242478,0.24575652955110766,2.5745632328319346,1.0941796800940244,iron_intact_9,,,
