material,thickness_mm,has_crack,mean_amplitude,std_amplitude,max_amplitude,signal_energy,rms_amplitude,envelope_max,envelope_mean,envelope_std,kurtosis,skewness,dominant_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,early_energy,mid_energy,late_energy,snr_estimate,early_to_late_ratio,sample_id,crack_size_mm,crack_depth_ratio,crack_orientation_degrees
PVC,11.861663446573512,0,0.08067656139428238,0.11902368818139561,0.6721854406777079,7.12700934803193,0.11939019514207966,0.7460696346577489,0.1275784769040314,0.1101454023157746,8.821135347207898,0.32872515605102315,40000.0,205561.6895450477,227899.051742139,2.78229489626085,0.9415410401749909,5.039799107359644,1.1456692004972937,1.052483656069824,0.8218262651787286,pvc_intact_0,,,
PVC,28.57071488588757,0,0.06874825757924401,0.08809362004163793,0.3445590897948243,3.9012095483401925,0.08833130303963813,0.3497205180434804,0.10763856706340102,0.0630156746585485,3.7822798936250277,-0.11448773011221927,228000.0,228054.62414420827,146787.9079304119,2.582447035485141,1.0126885077779169,1.8829503192055626,1.0055707213567127,0.7481354905972106,1.007078354878512,pvc_intact_1,,,
PVC,22.227824312530746,0,0.07189626180690882,0.10030855634140118,0.6071343745210616,5.034259819234463,0.1003420133267662,0.6234283641171945,0.11397433715068053,0.08431636258338662,9.01657515775569,0.05389504387690187,38000.0,218493.06406580523,235369.41280291416,2.8410846572970887,1.0042645401588617,2.9820419253310844,1.0479533537445167,0.848918028359391,0.958310345179442,pvc_intact_2,,,
PVC,18.361096041714063,0,0.0736994374418803,0.10063863286743677,0.5047888178230184,5.075597637866295,0.10075314027727666,0.5239500770095369,0.11505383241548742,0.08391177650974678,6.797232564937852,0.1311382503515249,40000.0,213565.50966552185,229817.01471547977,2.7545097823811475,0.9468703539485391,3.242709448949464,0.8860178349682907,0.916580956464929,1.0686809188016246,pvc_intact_3,,,
PVC,5.524540572830659,0,0.09051210305727908,0.14372142581515407,0.8626627722794967,10.333482749081373,0.14376009703030512,0.951817165343696,0.14205511699460976,0.1452686466690836,12.733731346730728,-0.17154445473408306,34000.0,190246.3400343727,221135.28866468658,2.9984988512754396,1.0994934751005436,8.147169187998777,1.0868200859820518,1.228438795142887,1.011660981685888,pvc_intact_4,,,
PVC,5.523841089749877,0,0.09306239606720927,0.15053562494940617,0.8314438086596786,11.331577551797668,0.1505428679931246,1.0096647106363985,0.145053177078894,0.15575471313987316,13.10747950176115,0.026013455981997086,38000.0,190208.73000198443,215467.73836677097,3.0764182484047202,1.22027855570093,9.054949274874861,1.0563497212218786,1.2211404153921888,1.15518424550672,pvc_intact_5,,,
PVC,2.6844247528777845,0,0.09008162782761507,0.15237924290180568,0.865086793500022,11.636182827820537,0.1525528290646918,1.0025883422880046,0.14255147154818346,0.1617078814489388,15.925580807853963,-0.22427796636757774,40000.0,183298.45966486566,210692.92216632457,2.993660927972823,0.8858649766571198,9.595394767258108,1.1549230839053115,1.2837408505550985,0.7670337436339173,pvc_intact_6,,,
PVC,26.11910822747312,0,0.07001466208728607,0.0903812749947731,0.39321836217283934,4.088573431428407,0.0904275779995064,0.4123384767285273,0.10950121736291898,0.06595305733110138,4.256769137815113,-0.03862650811617509,44000.0,230748.88053837162,242758.17190105753,2.688157876906431,1.0208385735684817,1.9899423582422944,1.0777924996176298,0.8209524854241703,0.9471568728958926,pvc_intact_7,,,
PVC,18.432335340553056,0,0.07728902746568984,0.11268550711462524,0.6115596051293106,6.349123739317166,0.1126865008713747,0.6538679061303476,0.12222860287191684,0.10225535897631462,9.2978109820262,0.4227673379383052,44000.0,209808.31672718242,224946.68343021366,3.0449498526455825,1.0975189145383066,4.229240721194783,1.0223641035840763,0.9234792134423644,1.0735108076376723,pvc_intact_8,,,
PVC,21.53410475608532,0,0.07302806460033108,0.10211117139357659,0.571074724478243,5.226999999903718,0.10224480426802839,0.5741530270754205,0.11529863677311913,0.08710236462927642,6.843755117194926,0.20464531527548757,44000.0,214799.8390858989,229520.89066203078,2.6931803592058374,0.9131744832240327,3.2965883057792276,1.0172372109004586,0.8999360467672017,0.8977006281707789,pvc_intact_9,,,
PVC,1.596950334578271,0,0.09783488516009185,0.16285481530625986,0.9033944179648407,13.262983363757346,0.16286794260232643,1.0435785550960057,0.15271114190972856,0.17234324015970506,13.213303331781873,0.06399140951985173,42000.0,187698.37934425316,214100.94538270743,3.126283780779787,1.4446573998915917,10.828057322788883,0.9902686410768698,1.364411806894412,1.4588540320943575,pvc_intact_10,,,
PVC,29.127385712697837,0,0.07448161324503422,0.09460650797250836,0.33944581527992096,4.483044503916146,0.09468943451004601,0.42113399363829046,0.11527293206198999,0.06799497191554334,3.420811133075909,0.13913443536537065,36000.0,226139.0397410085,241036.75915622103,2.7818962646957766,1.0766734875908544,2.170147754299446,1.2362232620258444,0.8215583113948148,0.8709377348444892,pvc_intact_11,,,
PVC,25.14083658321223,0,0.07648733385055197,0.10049634672193777,0.42187854334583375,5.05001353329399,0.10049889087242694,0.4944813955390758,0.12023246115759541,0.07571631687046161,4.365275272637463,0.06350092121754601,42000.0,232243.9447726257,244048.38551916124,2.7248468038172637,1.2309676443201318,2.677228625293263,1.141817263680596,0.8149592224173297,1.078077625444341,pvc_intact_12,,,
PVC,7.157834209670009,0,0.0901513568706126,0.13748421548548945,0.7226153787018228,9.451206178720211,0.1374860442279158,0.9205673211130515,0.13974436758006564,0.13507614968096923,9.972243711388158,-0.376082056002649,44000.0,198424.05165801058,216687.5703720087,3.1071287012404762,1.2017789797784775,7.068692533117266,1.1807346658244677,1.144162757470779,1.0178230677586781,pvc_intact_13,,,
PVC,6.272924049005918,0,0.09177036745808587,0.1516428447598607,0.9431345564917863,11.49816245192796,0.15164539196380455,0.9471696867812598,0.14541201425819472,0.15728636560318623,13.479744492577394,-0.5248206269811452,38000.0,184620.4326888529,212487.1008137268,3.186575477421798,1.0407170899041382,9.188714292993012,1.2687310690308096,1.199938310917514,0.8202818669043452,pvc_intact_14,,,
PVC,6.3187307857495805,0,0.0908307543960315,0.14787958218202074,0.8303673468916033,10.954201536905211,0.1480148745018906,0.9601938061339084,0.14297231274401576,0.15275850422065784,13.927766474212724,0.016926554280886574,38000.0,189349.11378471428,216698.73696703024,3.152316726069611,1.0841500417762724,8.808905782486377,1.0611457126425599,1.2466691951591478,1.0216787655640855,pvc_intact_15,,,
PVC,9.823025045826594,0,0.08125242010353816,0.12408165934895056,0.6746438814121567,7.700069460486789,0.12409729618719974,0.7179988260378912,0.12632165782810562,0.12180293913671479,11.42354111448441,0.29329706256773513,40000.0,192010.20141575547,213376.19089569693,2.7819620948414467,0.8690841724651672,5.777019521435746,1.0539657665858755,1.1534305286567694,0.8245848205112036,pvc_intact_16,,,
PVC,16.2179365173349,0,0.07416383317817099,0.10635275786754973,0.5387068275531801,5.655761607168639,0.10635564495755398,0.57947918932347,0.11667073789401153,0.09487166360959946,8.617194883028937,-0.16475585745562568,34000.0,213862.2756340287,235559.30853521457,2.8251124197514756,0.911506611005154,3.790598932350046,0.9536560638134373,0.9290189577628924,0.9558022494611549,pvc_intact_17,,,
PVC,13.526405540621358,0,0.0784757705392196,0.11212985873429708,0.5049793339672365,6.287320136814484,0.11213670350794591,0.660947313166883,0.12223102176941458,0.10103007007591289,7.903014741188192,0.21530286789303002,38000.0,203067.36510862282,223521.58486635404,2.7578031991315917,0.9278033281721954,4.334708142597226,1.0248086660450646,1.0492426239745338,0.9053429766092517,pvc_intact_18,,,
